订单ID,开票日期,合伙人ID,上级合伙人ID,开票金额
2284,29/08/2019,895,1983,98000
2285,29/08/2019,896,1983,114800
2903,27/09/2019,896,1983,58100
3608,24/10/2019,896,1983,105900
4655,28/11/2019,896,1983,72600
6004,27/12/2019,896,2088,126600
2325,30/08/2019,897,1983,77200
2599,19/09/2019,898,1983,169506
2686,23/09/2019,898,1983,311682
3004,30/09/2019,898,1983,374346
3672,25/10/2019,898,1983,1118882.07
3704,28/10/2019,898,1983,87653.93
3988,11/11/2019,898,1983,20253.26
4104,15/11/2019,898,1983,431540.25
4319,22/11/2019,898,1983,505286
4653,28/11/2019,898,1983,33000
3439,22/10/2019,899,1983,101400
3674,25/10/2019,900,1983,462000
3766,30/10/2019,901,1983,93000
4654,28/11/2019,902,1983,2841000
4656,28/11/2019,903,1983,720500
4657,28/11/2019,904,1983,1450100
5998,27/12/2019,905,1983,142000
6002,27/12/2019,906,1983,318600
2973,29/09/2019,907,1984,29598
4538,27/11/2019,908,1984,133120
5194,16/12/2019,909,1984,4500
170,27/02/2019,910,1985,217750
3613,24/10/2019,910,1985,355600
805,28/05/2019,911,1985,77377.86
836,29/05/2019,911,1985,119125.4
1037,19/06/2019,911,1985,86238.4
1129,25/06/2019,911,1985,49258.4
1440,18/07/2019,911,1985,80184
1897,13/08/2019,911,1985,93870.8
2370,03/09/2019,911,1985,63226.2
2989,29/09/2019,911,1985,102063.2
3159,12/10/2019,911,1985,63243.8
3676,25/10/2019,911,1985,57215
3865,05/11/2019,911,1985,91297.2
4263,21/11/2019,911,1985,102264.2
5003,10/12/2019,911,1985,30296
5110,12/12/2019,911,1985,123020
5483,20/12/2019,911,1985,73610.9
3648,25/10/2019,912,1986,46092
3649,25/10/2019,913,1986,60000
3653,25/10/2019,914,1986,136000
4387,25/11/2019,915,1986,100000
4544,27/11/2019,916,1986,150000
4987,10/12/2019,916,1986,201450
5387,19/12/2019,917,1986,320058
3680,25/10/2019,918,1987,35160
3843,04/11/2019,918,1987,11350
3994,11/11/2019,918,1987,9800
4060,13/11/2019,918,1987,17560
4270,21/11/2019,918,1987,60240
4754,29/11/2019,918,1987,26190
4924,06/12/2019,918,1987,102114
5008,10/12/2019,918,1987,43444
5064,11/12/2019,918,1987,48064
5227,16/12/2019,918,1987,49610
5418,19/12/2019,918,1987,14100
6221,30/12/2019,918,1987,250346
1225,28/06/2019,919,1988,83485
3303,18/10/2019,919,1988,83485
2012,21/08/2019,920,1989,17300
2343,02/09/2019,920,1989,9200
2528,17/09/2019,920,1989,13000
2582,19/09/2019,920,1989,7800
3752,30/10/2019,920,1989,4704
4792,03/12/2019,920,1989,17000
4971,10/12/2019,920,1989,4760
5178,16/12/2019,920,1989,17000
6058,28/12/2019,920,1989,5040
3040,09/10/2019,921,1989,15600
4068,14/11/2019,922,1989,33000
4206,20/11/2019,922,1989,26500
4766,02/12/2019,922,1989,9000
4866,05/12/2019,922,1989,8500
3269,17/10/2019,923,1990,338172.91
4041,13/11/2019,923,1990,780951.36
5352,19/12/2019,923,1990,1083447.56
3554,24/10/2019,924,1990,197101.08
4204,20/11/2019,924,1990,491728.56
4862,05/12/2019,924,1990,332562.4
4898,06/12/2019,924,1990,105570
5024,11/12/2019,924,1990,116805.5
5707,25/12/2019,924,1990,237355
6057,28/12/2019,924,1990,177309
3793,01/11/2019,925,1990,0
4697,29/11/2019,925,1990,533200
2922,28/09/2019,925,2024,78800
3699,28/10/2019,925,2024,755060
4203,20/11/2019,926,1990,500000
5828,26/12/2019,927,1990,918000
3963,11/11/2019,928,1991,30132
4245,21/11/2019,929,1991,160000
4285,22/11/2019,930,1991,3200
4286,22/11/2019,931,1991,4800
5445,20/12/2019,931,1991,7588
4364,25/11/2019,932,1991,67200
5132,13/12/2019,932,1991,88000
4365,25/11/2019,933,1991,158612.99
5713,25/12/2019,933,1991,435223.87
4446,26/11/2019,934,1991,80000
4447,26/11/2019,935,1991,318000
4517,27/11/2019,936,1991,841383.37
4520,27/11/2019,937,1991,225000
6190,30/12/2019,937,1991,90000
4524,27/11/2019,938,1991,34998.72
5436,20/12/2019,938,1991,50684.16
4596,28/11/2019,939,1991,100000
4597,28/11/2019,940,1991,100000
5437,20/12/2019,940,1991,150000
4605,28/11/2019,941,1991,200000
5519,23/12/2019,941,1991,100000
5613,24/12/2019,941,1991,165000
4701,29/11/2019,942,1991,51000
5444,20/12/2019,942,1991,52500
4704,29/11/2019,943,1991,60000
4705,29/11/2019,944,1991,144000
4710,29/11/2019,945,1991,980000
4711,29/11/2019,946,1991,1860000.01
5181,16/12/2019,946,1991,323927.26
5714,25/12/2019,946,1991,118600
5173,16/12/2019,947,1991,219681
5516,23/12/2019,948,1991,9010
5517,23/12/2019,949,1991,45356.5
5518,23/12/2019,950,1991,5250
4795,03/12/2019,951,1991,7490
5712,25/12/2019,951,1991,15301
4864,05/12/2019,952,1991,305920
4969,10/12/2019,953,1991,92665
5021,11/12/2019,954,1991,505400
5023,11/12/2019,955,1991,178200
5443,20/12/2019,955,1991,130680
5520,23/12/2019,956,1991,500000
5349,19/12/2019,957,1991,276456.19
5350,19/12/2019,958,1991,76245.3
5704,25/12/2019,958,1991,56515.8
5434,20/12/2019,959,1991,710790
5438,20/12/2019,960,1991,102800
5439,20/12/2019,961,1991,100000
5717,25/12/2019,962,1991,30300
4277,22/11/2019,963,488,143696
6170,30/12/2019,963,488,60000
4278,22/11/2019,964,488,401500
6171,30/12/2019,964,488,302500
5813,26/12/2019,965,488,218419.3
829,29/05/2019,966,1992,50000
2424,09/09/2019,966,1992,46373
830,29/05/2019,967,1992,68600
1113,25/06/2019,967,1992,218700
1585,26/07/2019,967,1992,174840
2253,29/08/2019,967,1992,143296
3315,18/10/2019,967,1992,208908
4536,27/11/2019,967,1992,337934
5735,25/12/2019,967,1992,591562
858,30/05/2019,968,1992,283600
1114,25/06/2019,968,1992,411300
1584,26/07/2019,968,1992,423800
2252,29/08/2019,968,1992,140529
3314,18/10/2019,968,1992,225315
4537,27/11/2019,968,1992,299011
5729,25/12/2019,968,1992,692414
892,03/06/2019,969,1992,11714.7
1005,17/06/2019,970,1992,30000
1110,25/06/2019,971,1992,163210
1577,26/07/2019,971,1992,126440
2244,29/08/2019,971,1992,118364
3309,18/10/2019,971,1992,102559
4531,27/11/2019,971,1992,239194
5725,25/12/2019,971,1992,250462
1156,26/06/2019,972,1992,129254.4
4716,29/11/2019,972,1992,420140
1157,26/06/2019,973,1992,13287.1
1355,10/07/2019,973,1992,14207
1762,05/08/2019,973,1992,13889
2565,18/09/2019,973,1992,27190.19
1158,26/06/2019,974,1992,32135
1159,26/06/2019,975,1992,109000
1802,07/08/2019,975,1992,100000
2824,26/09/2019,975,1992,100000
3312,18/10/2019,975,1992,100000
1160,26/06/2019,976,1992,150329
1161,26/06/2019,977,1992,18100
2041,22/08/2019,977,1992,39399
3936,08/11/2019,977,1992,48250
4069,14/11/2019,977,1992,45975
6196,30/12/2019,977,1992,43650
1232,28/06/2019,978,1992,42035
1674,30/07/2019,978,1992,51195
2876,27/09/2019,978,1992,156990
4621,28/11/2019,978,1992,186670
1272,01/07/2019,979,1992,54450
1326,08/07/2019,979,1992,54450
1397,15/07/2019,979,1992,26230.05
2126,26/08/2019,979,1992,85000
1290,03/07/2019,980,1992,17194
1788,06/08/2019,980,1992,171043
1997,20/08/2019,980,1992,52205
4800,03/12/2019,980,1992,82650
1323,08/07/2019,981,1992,12600
1324,08/07/2019,982,1992,50000
4868,05/12/2019,982,1992,50000
1360,10/07/2019,983,1992,9500
1370,11/07/2019,983,1992,11234
1495,23/07/2019,983,1992,35700
1732,01/08/2019,983,1992,13260
1368,11/07/2019,984,1992,100000
1708,31/07/2019,984,1992,70000
2833,26/09/2019,984,1992,50000
1398,15/07/2019,985,1992,75345
2725,24/09/2019,985,1992,41400
1399,15/07/2019,986,1992,10000
1408,16/07/2019,987,1992,35824.24
1865,12/08/2019,987,1992,1248907.34
2368,03/09/2019,987,1992,1248907.34
2398,05/09/2019,987,1992,1248907.34
2514,16/09/2019,987,1992,553855.8
2539,17/09/2019,987,1992,90691.5
3495,23/10/2019,987,1992,626325.1
4091,15/11/2019,987,1992,350986.6
5192,16/12/2019,987,1992,447092
5534,23/12/2019,987,1992,450609.5
1428,17/07/2019,988,1992,83000
1868,12/08/2019,988,1992,99500
1435,18/07/2019,989,1992,23736
1454,19/07/2019,990,1992,11383.2
1492,23/07/2019,990,1992,23500
1582,26/07/2019,990,1992,12176
1636,29/07/2019,990,1992,11750
1742,02/08/2019,990,1992,11750
2077,23/08/2019,990,1992,11750
2121,26/08/2019,990,1992,11750
2396,05/09/2019,990,1992,11900
1526,24/07/2019,991,1992,600040
4454,26/11/2019,991,1992,200040
1734,01/08/2019,992,1992,5535
2088,23/08/2019,992,1992,16937
2517,16/09/2019,992,1992,11770
3797,01/11/2019,992,1992,20495
3882,06/11/2019,992,1992,10561
4615,28/11/2019,992,1992,11947
5036,11/12/2019,992,1992,12134
5365,19/12/2019,992,1992,11663
1735,01/08/2019,993,1992,14608.71
1736,01/08/2019,994,1992,11012.4
2167,27/08/2019,994,1992,11473
2210,28/08/2019,994,1992,85880
2354,02/09/2019,994,1992,11433.6
2456,10/09/2019,994,1992,2250
2515,16/09/2019,994,1992,54961
3025,08/10/2019,994,1992,14720
3319,18/10/2019,994,1992,10800
3356,21/10/2019,994,1992,2545
3423,22/10/2019,994,1992,5995
4135,18/11/2019,994,1992,3150
4802,03/12/2019,994,1992,5700
1745,02/08/2019,995,1992,401300
5372,19/12/2019,995,1992,153800
1764,05/08/2019,996,1992,3250
1767,05/08/2019,997,1992,36613
1787,06/08/2019,998,1992,160000
1806,07/08/2019,999,1992,160000
3583,24/10/2019,999,1992,135880
4617,28/11/2019,999,1992,150730
5840,26/12/2019,999,1992,400480
1813,07/08/2019,1000,1992,100800
6236,31/12/2019,1000,1992,300940
1849,09/08/2019,1001,1992,11178
2087,23/08/2019,1001,1992,27750
3760,30/10/2019,1001,1992,20495
2168,27/08/2019,1002,1992,46704.6
2316,30/08/2019,1003,1992,60156
2967,29/09/2019,1004,1992,5300
523,26/04/2019,1005,1993,41500
1098,24/06/2019,1005,1993,42270
2804,25/09/2019,1005,1993,62900
709,21/05/2019,1006,1993,614907.85
722,22/05/2019,1006,1993,57383.25
723,22/05/2019,1006,1993,48844.15
756,24/05/2019,1006,1993,211731.28
1305,05/07/2019,1006,1993,541295.95
1376,11/07/2019,1006,1993,171774.75
3294,17/10/2019,1006,1993,305658.24
3522,23/10/2019,1006,1993,42325.55
3523,23/10/2019,1006,1993,75359.38
4410,25/11/2019,1006,1993,287107.8
4484,26/11/2019,1006,1993,436792.71
5060,11/12/2019,1006,1993,560647.87
5108,12/12/2019,1006,1993,234797.28
781,27/05/2019,1007,1993,24152
1308,05/07/2019,1007,1993,16500
3298,17/10/2019,1007,1993,20295
5912,26/12/2019,1007,1993,19910
808,28/05/2019,1008,1993,22500
1656,29/07/2019,1008,1993,31500
840,29/05/2019,1009,1993,40770
2055,22/08/2019,1010,1993,20000
2749,24/09/2019,1010,1993,30000
3527,23/10/2019,1010,1993,40000
4488,26/11/2019,1010,1993,50000
5279,17/12/2019,1010,1993,40000
2289,29/08/2019,1011,1993,20480
5678,24/12/2019,1011,1993,125980
1341,09/07/2019,1012,1994,65000
1409,16/07/2019,1012,1994,65000
1733,01/08/2019,1012,1994,80000
1006,17/06/2019,1013,1995,79625
2965,29/09/2019,1013,1995,200125
4095,15/11/2019,1013,1995,150000
5296,18/12/2019,1013,1995,300046
137,21/02/2019,1014,1996,300000
138,21/02/2019,1015,1997,41139.58
412,12/04/2019,1015,1997,24072.35
859,30/05/2019,1015,1997,50077.27
1676,30/07/2019,1015,1997,46444
1995,20/08/2019,1015,1997,41285
4529,27/11/2019,1015,1997,32186
5947,27/12/2019,1015,1997,28643
52,16/01/2019,1016,1998,1001035.5
86,21/01/2019,1017,1998,85120
253,22/03/2019,1017,2055,14100
1022,18/06/2019,1017,2055,69660
2819,26/09/2019,1017,2055,120000
3796,01/11/2019,1017,2055,314000
4093,15/11/2019,1017,2055,17730
4172,19/11/2019,1017,2055,6183
4369,25/11/2019,1017,2055,6396
5529,23/12/2019,1017,2055,24702
6135,29/12/2019,1017,2055,26210.3
467,23/04/2019,1018,1998,201300
1300,05/07/2019,1019,1998,2200
1836,09/08/2019,1019,1998,8700
2258,29/08/2019,1020,1998,459230.1
2592,19/09/2019,1020,1998,214185.3
2089,23/08/2019,1021,1999,11984
1548,25/07/2019,1022,2000,16100
1756,05/08/2019,1022,2000,32000
1956,19/08/2019,1022,2000,6000
2115,26/08/2019,1022,2000,18800
2342,02/09/2019,1022,2000,17700
2392,05/09/2019,1022,2000,19750
2529,17/09/2019,1022,2000,17800
2651,23/09/2019,1022,2000,9200
3068,10/10/2019,1022,2000,16200
3853,05/11/2019,1022,2000,2900
42,15/01/2019,1023,2001,49600
128,18/02/2019,1023,2014,42240
436,17/04/2019,1023,2014,66660
1297,04/07/2019,1023,2014,31890
1888,13/08/2019,1023,2014,31850
72,18/01/2019,1024,2001,100000
1366,11/07/2019,1024,2004,100000
1830,08/08/2019,1024,2004,100000
1925,15/08/2019,1024,2004,100000
2451,10/09/2019,1024,2004,300000
78,19/01/2019,1025,2001,400000
82,21/01/2019,1026,2001,558700
2313,30/08/2019,1026,2004,103950
83,21/01/2019,1027,2001,100000
1054,20/06/2019,1027,2004,200000
95,22/01/2019,1028,2001,100000
1996,20/08/2019,1029,2002,34240
606,09/05/2019,1030,2003,50000
70,18/01/2019,1031,2004,200000
655,15/05/2019,1031,2064,153120
71,18/01/2019,1032,2004,36933
584,07/05/2019,1032,2064,30263
84,21/01/2019,1033,2004,505000
159,26/02/2019,1033,2064,68613
654,15/05/2019,1033,2064,161217.47
1340,09/07/2019,1033,2064,136703
1785,06/08/2019,1033,2064,77617
1846,09/08/2019,1033,2064,2675
1848,09/08/2019,1033,2064,19239
2348,02/09/2019,1033,2064,13903
2509,16/09/2019,1033,2064,55823
3722,29/10/2019,1033,2064,67333
6134,29/12/2019,1033,2064,1750000
6192,30/12/2019,1033,2064,123076
6194,30/12/2019,1033,2064,600000
87,21/01/2019,1034,2004,36000
94,22/01/2019,1035,2004,50000
482,24/04/2019,1035,2064,50000
916,06/06/2019,1035,2064,100000
1386,12/07/2019,1035,2064,100000
1576,26/07/2019,1035,2064,100000
1889,13/08/2019,1035,2064,100000
2465,11/09/2019,1035,2064,100000
2960,29/09/2019,1035,2064,100000
4608,28/11/2019,1035,2064,50000
186,06/03/2019,1036,2004,50000
282,26/03/2019,1037,2004,137000
2203,28/08/2019,1037,2004,154600
5527,23/12/2019,1037,2004,70000
449,19/04/2019,1038,2004,200000
1367,11/07/2019,1038,2004,100000
1801,07/08/2019,1038,2004,100000
1924,15/08/2019,1038,2004,100000
2454,10/09/2019,1038,2004,300000
450,19/04/2019,1039,2004,23100
460,23/04/2019,1040,2004,12300
1002,17/06/2019,1040,2004,9500
752,24/05/2019,1041,2004,100000
2568,18/09/2019,1041,2004,100000
1981,20/08/2019,1042,2004,60000
2563,18/09/2019,1043,2004,196000
2773,25/09/2019,1044,2004,27390
4707,29/11/2019,1045,2004,19871.39
4791,03/12/2019,1046,2004,5550
1199,27/06/2019,1047,2005,104042.41
1303,05/07/2019,1047,2005,104042.41
1319,08/07/2019,1047,2005,104042.41
573,05/05/2019,1048,2006,13000
694,20/05/2019,1048,2006,13000
2567,18/09/2019,1049,2007,51000
3276,17/10/2019,1049,2007,20361
26,10/01/2019,1049,2017,250000
1190,27/06/2019,1050,2008,36750
1555,25/07/2019,1050,2008,44642.5
2106,24/08/2019,1050,2008,91175
2713,24/09/2019,1050,2008,62832
1193,27/06/2019,1051,2008,47425
1518,24/07/2019,1051,2008,79135
2105,24/08/2019,1051,2008,47162.5
2714,24/09/2019,1051,2008,63238
2822,26/09/2019,1051,2008,49910
1194,27/06/2019,1052,2008,78470
1635,29/07/2019,1052,2008,45010
2104,24/08/2019,1052,2008,92242.5
2715,24/09/2019,1052,2008,26936
2823,26/09/2019,1052,2008,26404
51,16/01/2019,1053,2009,80000
4797,03/12/2019,1053,2038,121994
145,25/02/2019,1054,2009,194149
631,13/05/2019,1054,2009,87260
632,13/05/2019,1054,2009,47973
1387,12/07/2019,1054,2009,277750
2868,27/09/2019,1054,2009,74229
3123,11/10/2019,1054,2009,66730
3754,30/10/2019,1054,2009,33334
3880,06/11/2019,1054,2009,63422
4006,12/11/2019,1054,2009,43894
5949,27/12/2019,1054,2009,41030
231,20/03/2019,1055,2009,233255
419,15/04/2019,1055,2009,139738
629,13/05/2019,1055,2009,61040
630,13/05/2019,1055,2009,80605.5
955,12/06/2019,1055,2009,118210.5
1385,12/07/2019,1055,2009,182902
1845,09/08/2019,1055,2009,157668.5
2449,10/09/2019,1055,2009,121971
3122,11/10/2019,1055,2009,93522
4005,12/11/2019,1055,2009,77935
4974,10/12/2019,1055,2009,43491
228,20/03/2019,1056,2009,426805.19
313,28/03/2019,1056,2009,567586.81
997,17/06/2019,1056,2009,371259.82
1383,12/07/2019,1056,2009,301545.34
1754,05/08/2019,1056,2009,148356.08
2526,17/09/2019,1056,2009,145234.72
3405,22/10/2019,1056,2009,96697.07
3879,06/11/2019,1056,2009,88747.53
5540,23/12/2019,1056,2009,91015.5
287,27/03/2019,1057,2009,818528
495,25/04/2019,1057,2009,932830
1447,19/07/2019,1057,2009,341387
2011,21/08/2019,1057,2009,174399
2647,23/09/2019,1057,2009,362264
388,10/04/2019,1058,2009,85905.6
745,24/05/2019,1058,2009,97101.65
2304,30/08/2019,1058,2009,138858
3067,10/10/2019,1058,2009,34084.95
6064,28/12/2019,1058,2009,271771.3
2467,11/09/2019,1059,2009,200263
2777,25/09/2019,1059,2009,12750
4176,19/11/2019,1059,2009,37496
2818,26/09/2019,1060,2009,100000
4131,18/11/2019,1060,2009,200000
3243,16/10/2019,1061,2009,9813
4071,14/11/2019,1061,2009,3309.21
5542,23/12/2019,1061,2009,1210.52
4975,10/12/2019,1062,2009,109228.9
5939,27/12/2019,1063,2009,69608
232,20/03/2019,1064,2010,14111
405,11/04/2019,1064,2010,10115.84
457,22/04/2019,1065,2010,121338.1
691,20/05/2019,1065,2010,1587.7
692,20/05/2019,1065,2010,4405.2
1195,27/06/2019,1065,2010,17878.1
1455,19/07/2019,1065,2010,25617.4
1890,13/08/2019,1065,2010,41208.9
2564,18/09/2019,1065,2010,21081.7
6138,29/12/2019,1065,2010,73577.8
720,22/05/2019,1066,2010,16625.6
751,24/05/2019,1066,2010,14387.2
772,27/05/2019,1066,2010,5724.5
891,03/06/2019,1066,2010,15501
904,05/06/2019,1066,2010,14290.8
933,10/06/2019,1066,2010,2026.31
1004,17/06/2019,1066,2010,2239.38
1356,10/07/2019,1066,2010,2643.84
1388,12/07/2019,1066,2010,10605
1453,19/07/2019,1066,2010,11412
1516,24/07/2019,1066,2010,7000
2159,27/08/2019,1066,2010,18779
2453,10/09/2019,1066,2010,5007.6
2589,19/09/2019,1066,2010,10255.95
2661,23/09/2019,1066,2010,7261.02
3239,16/10/2019,1066,2010,28838.16
986,14/06/2019,1067,2010,18983.7
1448,19/07/2019,1068,2010,35000
2065,23/08/2019,1068,2010,31000
3112,11/10/2019,1068,2010,21000
4128,18/11/2019,1068,2010,50000
2452,10/09/2019,1069,2010,127499.18
3850,05/11/2019,1069,2010,3240
2648,23/09/2019,1070,2010,1205.4
2945,29/09/2019,1071,2010,53300
4001,12/11/2019,1072,2010,16187.04
4897,06/12/2019,1072,2010,26460
4968,10/12/2019,1073,2010,23161.9
5433,20/12/2019,1074,2010,150000
6230,31/12/2019,1074,2010,600000
6054,28/12/2019,1075,2010,125688.99
693,20/05/2019,1076,2011,9360
144,25/02/2019,1077,2012,100000
265,25/03/2019,1077,2012,100000
441,18/04/2019,1077,2012,190000
269,25/03/2019,1078,2012,19388.16
2202,28/08/2019,1078,2012,5048.84
2962,29/09/2019,1078,2012,6611
3646,25/10/2019,1078,2012,17135
3647,25/10/2019,1078,2012,4158.84
4042,13/11/2019,1078,2012,5966.25
4292,22/11/2019,1078,2012,6288.75
4451,26/11/2019,1078,2012,8680.2
4832,04/12/2019,1078,2012,7740
27,10/01/2019,1078,2017,18456
1599,27/07/2019,1079,2012,160000
1786,06/08/2019,1080,2013,251850
2878,27/09/2019,1080,2013,168450
3001,30/09/2019,1080,2013,202450
3756,30/10/2019,1080,2013,100600
3969,11/11/2019,1080,2013,15000
4720,29/11/2019,1080,2013,364200
4834,04/12/2019,1080,2013,0
5256,17/12/2019,1080,2013,5400
203,12/03/2019,1081,2014,52400
1233,28/06/2019,1082,2014,200000
1405,16/07/2019,1082,2014,200000
1864,12/08/2019,1083,2015,150080
3909,07/11/2019,1083,2111,150080
320,28/03/2019,1084,2016,150000
1227,28/06/2019,1084,2016,150000
1280,02/07/2019,1084,2016,51650
2017,21/08/2019,1084,2016,203669
5450,20/12/2019,1084,2016,123686
334,29/03/2019,1085,2016,120300
58,17/01/2019,1086,2017,103500
85,21/01/2019,1087,2017,210000
88,21/01/2019,1088,2017,904027.1
1410,16/07/2019,1088,2042,13206
1475,22/07/2019,1088,2042,13258.39
1617,28/07/2019,1088,2042,55774.05
1765,05/08/2019,1088,2042,45422.25
1869,12/08/2019,1088,2042,42270
2022,21/08/2019,1088,2042,61206.7
2212,28/08/2019,1088,2042,71769.6
2428,09/09/2019,1088,2042,41412.9
2541,17/09/2019,1088,2042,57446
2727,24/09/2019,1088,2042,27072
3026,08/10/2019,1088,2042,135264
3215,15/10/2019,1088,2042,78482
3422,22/10/2019,1088,2042,26660
3826,04/11/2019,1088,2042,60578
4457,26/11/2019,1088,2042,85994
5032,11/12/2019,1088,2042,29553
341,29/03/2019,1089,2017,1236654
463,23/04/2019,1089,2017,330817.5
2511,16/09/2019,1089,2017,1427061.3
5031,11/12/2019,1089,2017,1103221.8
343,29/03/2019,1090,2017,93500
464,23/04/2019,1090,2017,93500
534,28/04/2019,1091,2017,500000
535,28/04/2019,1092,2017,500000
551,29/04/2019,1093,2017,1540000
598,08/05/2019,1093,2017,1198900
596,08/05/2019,1094,2017,200000
893,03/06/2019,1095,2017,40613.4
1541,24/07/2019,1095,2017,23254.11
959,13/06/2019,1096,2018,200000
1628,29/07/2019,1097,2018,51890.97
5447,20/12/2019,1097,2018,49850
1665,30/07/2019,1098,2018,1187633.72
2948,29/09/2019,1098,2018,209609.4
1858,12/08/2019,1099,2018,314180.3
2375,04/09/2019,1099,2018,1608045
